num_selfish,1//2,2//3,3//4,5//6,7//8,1//1
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.014285833279975325,0.012642786995211956,0.012257009726223721,0.01168567526934794,0.011279198598841281,0.0
2.0,0.018239046720772676,0.016351639447201045,0.015711198814120374,0.014940943550506371,0.014485651086807973,0.0
3.0,0.02002559555787904,0.017736878634257176,0.017050769744351355,0.016269507235517882,0.015632384211744996,0.0
4.0,0.021821999243082577,0.0193562717878664,0.018787838866908803,0.017750601888013223,0.016922075867492333,0.0
5.0,0.022736657528307797,0.0198332037653315,0.019072248269813564,0.01784824237776923,0.01709997122516848,0.0
6.0,0.022650268419291342,0.02048090471013853,0.019566727107029624,0.01833228622599558,0.017606316742547944,0.0
7.0,0.023614133452868283,0.02062998862440463,0.019928965536794345,0.018643845909549615,0.018168343894587286,0.0
8.0,0.02379304702867396,0.021112531205362123,0.02033506996562959,0.019190414044494196,0.018385654713115956,0.0
9.0,0.02390308211786658,0.0211832633950675,0.020310794096629597,0.018927002486984416,0.018091918713952788,0.0
10.0,0.024358319395483285,0.021517264307209846,0.02041730946164468,0.019331109853829347,0.01819260487360754,0.0
11.0,0.0243432056057931,0.0213221677716842,0.020221139444849413,0.019080004288688345,0.01861273806837243,0.0
12.0,0.02424474829281546,0.021586109700758988,0.020709229783355577,0.01910016127199092,0.018382938618273854,0.0
13.0,0.02423171386005661,0.021592693195614677,0.020639124892970512,0.01935593511619684,0.018258047831875766,0.0
14.0,0.024821718469331996,0.02198763781359112,0.020943046104089345,0.019416757609024348,0.018149813375695,0.0
15.0,0.02468300784117707,0.02192795153464752,0.020805573440513928,0.01925047693139598,0.0183326643905998,0.0
16.0,0.024455817297730408,0.021690278878331234,0.020979758197496045,0.01938767454318386,0.018455031910573384,0.0
17.0,0.024179499081196484,0.021323574852365832,0.020342638307096,0.018996355496573945,0.018245894504425555,0.0
18.0,0.02487904081083446,0.021872762920485785,0.02101432035936486,0.019483460281029458,0.01877299354201809,0.0
19.0,0.024896000885403436,0.022068062985690293,0.020563719767033053,0.019460206704053698,0.018610876187628758,0.0
20.0,0.024357593995272275,0.021962207376656964,0.02071024196894477,0.01917616615840751,0.018310213280872477,0.0
21.0,0.024896098099301763,0.022174042117177946,0.021058273174382285,0.019528130755120394,0.018559599264867957,0.0
22.0,0.02477743683550851,0.02259904526046771,0.021356219698532346,0.02016789809105899,0.019504182662037687,0.0
23.0,0.025048026596193894,0.022292099335174266,0.021609587141489826,0.019673680295502344,0.01904649710327835,0.0
24.0,0.024630174655295385,0.022340808001731206,0.02162193677298548,0.019991985192751492,0.0189113422021386,0.0
25.0,0.024750401557100524,0.022280740969317297,0.021234926800241652,0.020111202774764737,0.018815180070892494,0.0
26.0,0.02444689888485876,0.02223288800697995,0.020803077940660136,0.01998722902086213,0.018714817643780128,0.0
27.0,0.02509761462820725,0.022559037258185498,0.02155378963395436,0.01989900683570174,0.019384384602990204,0.0
28.0,0.025915001499715817,0.0228744660073085,0.0217363602734173,0.020431320634904843,0.019371117882579777,0.0
29.0,0.025478241973915863,0.022376408701278154,0.0214314977290317,0.019836298114121173,0.01889053530825485,0.0
30.0,0.025445695654525428,0.02202517674937216,0.021347972563999125,0.0199135179920546,0.019145094344602907,0.0
