187.2360000000001,188.91400000000027,186.31299999999982,186.44700000000017,187.46200000000007,186.32200000000012,187.02599999999975,188.156
177.3409999999998,173.462,171.75999999999968,168.58300000000028,165.69699999999997,158.79100000000005,107.19799999999971,34.81099999999997
169.71600000000015,161.81500000000008,158.2410000000001,152.96999999999997,148.58100000000002,134.40700000000024,60.18899999999987,11.12099999999996
160.53300000000007,149.25600000000023,142.11700000000013,135.159,129.98099999999988,109.52499999999992,36.81499999999992,4.8589999999999565
152.45000000000016,139.43900000000028,128.34300000000002,121.7149999999998,114.88699999999984,90.73899999999976,24.134999999999927,2.691999999999964
142.8440000000001,126.30800000000018,116.00899999999994,106.57899999999977,99.99299999999978,75.75199999999998,16.543999999999972,1.640999999999982
137.32000000000016,118.23799999999984,103.00699999999968,94.93499999999979,85.55199999999978,63.00199999999997,11.854999999999942,1.0199999999999998
126.99299999999995,108.04499999999977,94.21499999999976,84.53899999999982,75.80299999999998,53.12999999999985,8.970999999999975,0.7650000000000006
120.1479999999998,97.45399999999985,84.3449999999998,73.57099999999984,66.07700000000004,44.48099999999978,6.752999999999961,0.5080000000000003
112.93599999999968,89.9649999999996,75.83800000000005,65.84099999999995,57.929000000000016,38.77299999999995,5.252999999999952,0.34900000000000025
106.99399999999972,83.76799999999976,67.81499999999991,59.79599999999989,51.823999999999764,33.07999999999998,4.387999999999964,0.2750000000000002
99.54099999999967,75.90899999999989,61.422999999999966,52.47799999999988,45.71599999999986,29.140999999999902,3.4139999999999624,0.16100000000000012
93.20299999999983,69.97399999999998,55.71599999999996,47.18899999999982,41.66599999999988,24.74399999999989,2.8829999999999627,0.11500000000000009
87.2689999999998,64.25799999999997,50.649999999999814,42.83099999999987,36.535000000000025,22.42999999999991,2.324999999999967,0.06900000000000005
81.18199999999985,58.230999999999945,46.161999999999864,38.21099999999984,32.77199999999993,19.56199999999991,2.000999999999976,0.04200000000000003
76.47499999999998,54.1849999999999,42.67999999999986,35.17599999999998,29.84899999999996,17.299999999999944,1.7369999999999801,0.023000000000000013
72.50199999999994,49.124999999999886,38.24299999999995,31.354000000000003,26.852999999999916,15.109999999999975,1.4099999999999866,0.017000000000000008
