20.45705,18.3756,16.93095,15.64525,14.3863
20.51925,18.388,16.9558,16.12205,15.8135
20.43885,18.43005,17.0613,16.5571,16.9346
20.45745,18.37335,17.0652,16.83595,17.7221
20.4298,18.35705,17.09955,17.0114,18.24225
20.52565,18.45755,17.2472,17.2641,18.6992
20.38025,18.3469,17.17305,17.26605,18.715
20.4757,18.41055,17.1898,17.29525,18.572
20.46435,18.40985,17.20005,17.2082,18.11215
20.447,18.34945,17.23435,17.09485,17.50005
20.5139,18.45295,17.27275,16.8982,16.70025
