0.0,0.0,0.0,0.0,0.0,0.0
0.0,9.0,20.0,25.0,28.0,38.0
0.0,11.0,25.0,43.0,49.0,67.0
0.0,10.0,20.0,34.0,43.0,70.0
0.0,16.0,26.0,51.0,60.0,104.0
0.0,13.0,31.0,57.0,66.0,114.0
0.0,10.0,33.0,59.0,75.0,128.0
0.0,14.0,33.0,61.0,75.0,129.0
0.0,15.0,37.0,84.0,99.0,156.0
0.0,18.0,41.0,78.0,94.0,153.0
4.0,22.0,52.0,90.0,106.0,177.0
3.0,16.0,45.0,86.0,111.0,158.0
0.0,18.0,54.0,91.0,114.0,191.0
0.0,15.0,40.0,79.0,99.0,169.0
1.0,20.0,49.0,93.0,115.0,197.0
0.0,18.0,41.0,81.0,110.0,197.0
0.0,15.0,52.0,99.0,118.0,208.0
0.0,20.0,48.0,89.0,115.0,204.0
0.0,23.0,49.0,95.0,124.0,220.0
0.0,21.0,56.0,106.0,134.0,220.0
0.0,33.0,72.0,121.0,146.0,251.0
1.0,24.0,58.0,108.0,130.0,229.0
0.0,20.0,59.0,116.0,146.0,239.0
0.0,23.0,68.0,115.0,145.0,250.0
1.0,27.0,74.0,124.0,147.0,240.0
1.0,33.0,73.0,133.0,164.0,263.0
0.0,25.0,79.0,145.0,180.0,297.0
4.0,24.0,61.0,119.0,148.0,250.0
0.0,32.0,79.0,134.0,165.0,268.0
0.0,24.0,72.0,129.0,163.0,282.0
0.0,23.0,72.0,139.0,172.0,291.0
