41.0
44.0
48.0
51.0
51.0
44.0
56.0
39.0
45.0
50.0
51.0
48.0
46.0
41.0
53.0
44.0
43.0
48.0
47.0
46.0
46.0
58.0
39.0
47.0
52.0
43.0
41.0
41.0
47.0
42.0
41.0
