56.0,54.0,71.0
54.0,56.0,73.0
54.0,49.0,68.0
56.0,51.0,79.0
57.0,50.0,72.0
55.0,54.0,71.0
58.0,51.0,76.0
57.0,51.0,75.0
55.0,49.0,78.0
59.0,55.0,74.0
59.0,55.0,72.0
60.0,52.0,72.0
55.0,50.0,70.0
59.0,53.0,77.0
56.0,58.0,74.0
57.0,55.0,73.0
57.0,57.0,72.0
57.0,54.0,71.0
57.0,60.0,78.0
57.0,53.0,73.0
67.0,57.0,72.0
53.0,53.0,78.0
67.0,53.0,74.0
55.0,61.0,71.0
59.0,50.0,73.0
58.0,54.0,73.0
57.0,51.0,77.0
58.0,54.0,73.0
60.0,52.0,72.0
53.0,50.0,74.0
57.0,51.0,69.0
