25.999999999999996,19.900000000000002,41.199999999999996
21.200000000000003,24.6,49.199999999999996
24.8,19.2,38.3
28.3,27.700000000000003,47.4
29.099999999999998,22.799999999999997,44.5
23.0,27.1,44.4
26.8,26.200000000000003,48.3
29.2,28.199999999999996,46.699999999999996
27.1,27.3,39.099999999999994
31.599999999999998,29.4,44.79999999999999
27.9,26.5,49.400000000000006
29.4,23.400000000000002,44.199999999999996
26.200000000000003,26.7,43.30000000000001
30.2,25.1,43.89999999999999
29.799999999999997,25.499999999999996,47.50000000000001
30.7,29.3,43.6
25.400000000000002,24.700000000000003,45.199999999999996
30.100000000000005,25.3,53.09999999999999
26.6,25.400000000000002,48.2
32.8,26.900000000000002,43.400000000000006
27.500000000000004,26.0,49.99999999999999
