1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
6.0,5.0,15.0
8.0,6.0,9.0
5.0,7.0,14.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
1305.0,1305.0,1305.0
